MarketingNeighborhoodParcelId,ParcelNumber,CountyId,NoticeValue,FinalValue,Neighborhood,AverageReductionPercent,ParcelAddress,PotentialReduction,PotentialSavings,HashCode,CalculationValue,TaxRate,ParcelCity,ParcelState,ParcelZip,StreetNumber,StreetName,StreetPrefix,StreetSuffix,CreatedBy,CreatedDate,UpdatedBy,UpdatedDate,RowversionTime
1452,189954,227,645451,600269,E9000,0.2045,3413 GONZALES ST,131000,2620,A0A203D70,43119558000,2,Austin,TX,78702,3413,GONZALES,,ST,1000,2024-12-19 13:12:33,1000,2024-12-19 13:12:33,0x00000002CE6369A6
1453,189992,227,648880,648880,E9000,0.2045,3507 GONZALES ST,132000,2640,A0AA3DCC0,43128184000,2,Austin,TX,78702,3507,GONZALES,,ST,1000,2024-12-19 13:12:33,1000,2024-12-19 13:12:33,0x00000002CE6369A7
1454,189998,227,682324,682324,E9000,0.2045,714 SPRINGDALE RD,139000,2780,A0AB8A510,43129546000,2,Austin,TX,78702,714,SPRINGDALE,,RD,1000,2024-12-19 13:12:33,1000,2024-12-19 13:12:33,0x00000002CE6369A8
1455,190015,227,937035,937035,E9000,0.2045,4608 GONZALES ST,191000,3820,A0AF38748,43133405000,2,Austin,TX,78702,4608,GONZALES,,ST,1000,2024-12-19 13:12:33,1000,2024-12-19 13:12:33,0x00000002CE6369A9
1456,190024,227,644740,644740,E9000,0.2045,4609 GLISSMAN RD,131000,2620,A0B12B3C0,43135448000,2,Austin,TX,78702,4609,GLISSMAN,,RD,1000,2024-12-19 13:12:33,1000,2024-12-19 13:12:33,0x00000002CE6369AA
1457,190036,227,1268667,1179860,E9000,0.2045,813 SPRINGDALE RD,259000,5180,A0B3C4460,43138172000,2,Austin,TX,78702,813,SPRINGDALE,,RD,1000,2024-12-19 13:12:33,1000,2024-12-19 13:12:33,0x00000002CE6369AB
1458,190037,227,629782,585697,E9000,0.2045,4609 MILBURN LN,128000,2560,A0B3FBB18,43138399000,2,Austin,TX,78702,4609,MILBURN,,LN,1000,2024-12-19 13:12:33,1000,2024-12-19 13:12:33,0x00000002CE6369AC
1459,190061,227,706986,706986,E9000,0.2045,4609 GONZALES ST,144000,2880,A0B92DC58,43143847000,2,Austin,TX,78702,4609,GONZALES,,ST,1000,2024-12-19 13:12:33,1000,2024-12-19 13:12:33,0x00000002CE6369AD
1460,190078,227,617065,617065,E9000,0.2045,4805 GONZALES ST,126000,2520,A0BCDBE90,43147706000,2,Austin,TX,78702,4805,GONZALES,,ST,1000,2024-12-19 13:12:33,1000,2024-12-19 13:12:33,0x00000002CE6369AE
1461,190095,227,786549,786549,E9000,0.2045,901 SHADY LN,160000,3200,A0C08A0C8,43151565000,2,Austin,TX,78702,901,SHADY,,LN,1000,2024-12-19 13:12:33,1000,2024-12-19 13:12:33,0x00000002CE6369AF
1462,192129,227,634344,589940,E9000,0.2045,2731 LYONS RD,129000,2580,A278DE2B8,43613283000,2,Austin,TX,78702,2731,LYONS,,RD,1000,2024-12-19 13:12:33,1000,2024-12-19 13:12:33,0x00000002CE6369B0
1463,192152,227,632185,632185,E9000,0.2045,2701 ZARAGOSA ST,129000,2580,A27DD8D40,43618504000,2,Austin,TX,78702,2701,ZARAGOSA,,ST,1000,2024-12-19 13:12:33,1000,2024-12-19 13:12:33,0x00000002CE6369B1
1464,192253,227,651592,651592,E9000,0.2045,2822 CASTRO ST,133000,2660,A293B63D8,43641431000,2,Austin,TX,78702,2822,CASTRO,,ST,1000,2024-12-19 13:12:33,1000,2024-12-19 13:12:33,0x00000002CE6369B2
1465,192285,227,648888,603466,E9000,0.2045,3007 CASTRO ST,132000,2640,A29AA3AD8,43648695000,2,Austin,TX,78702,3007,CASTRO,,ST,1000,2024-12-19 13:12:33,1000,2024-12-19 13:12:33,0x00000002CE6369B3
1466,192286,227,685375,604304,E9000,0.2045,3015 CASTRO ST,140000,2800,A29ADB190,43648922000,2,Austin,TX,78702,3015,CASTRO,,ST,1000,2024-12-19 13:12:33,1000,2024-12-19 13:12:33,0x00000002CE6369B4
1467,192292,227,608988,608988,E9000,0.2045,3115 CASTRO ST,124000,2480,A29C279E0,43650284000,2,Austin,TX,78702,3115,CASTRO,,ST,1000,2024-12-19 13:12:33,1000,2024-12-19 13:12:33,0x00000002CE6369B5
1468,192300,227,675274,675274,E9000,0.2045,3100 PRADO ST,138000,2760,A29DE2FA0,43652100000,2,Austin,TX,78702,3100,PRADO,,ST,1000,2024-12-19 13:12:33,1000,2024-12-19 13:12:33,0x00000002CE6369B6
1469,192375,227,674205,674205,E9000,0.2045,2800 GONZALES ST,137000,2740,A2AE1F788,43669125000,2,Austin,TX,78702,2800,GONZALES,,ST,1000,2024-12-19 13:12:33,1000,2024-12-19 13:12:33,0x00000002CE6369B7
1470,192404,227,871347,871347,E9000,0.2045,750 SPRINGDALE RD,178000,3560,A2B466A60,43675708000,2,Austin,TX,78702,750,SPRINGDALE,,RD,1000,2024-12-19 13:12:33,1000,2024-12-19 13:12:33,0x00000002CE6369B8
1471,192409,227,853385,793648,E9000,0.2045,712 NOWOTNY LN,174000,3480,A2B57BBF8,43676843000,2,Austin,TX,78702,712,NOWOTNY,,LN,1000,2024-12-19 13:12:33,1000,2024-12-19 13:12:33,0x00000002CE6369B9
1472,192411,227,757881,704829,E9000,0.2045,3520 GONZALES ST,154000,3080,A2B5EA968,43677297000,2,Austin,TX,78702,3520,GONZALES,,ST,1000,2024-12-19 13:12:33,1000,2024-12-19 13:12:33,0x00000002CE6369BA
1473,192419,227,636999,592409,E9000,0.2045,815 GUNTER ST,130000,2600,A2B7A5F28,43679113000,2,Austin,TX,78702,815,GUNTER,,ST,1000,2024-12-19 13:12:33,1000,2024-12-19 13:12:33,0x00000002CE6369BB
1474,192435,227,610449,610449,E9000,0.2045,800 GUNTER ST,124000,2480,A2BB1CAA8,43682745000,2,Austin,TX,78702,800,GUNTER,,ST,1000,2024-12-19 13:12:33,1000,2024-12-19 13:12:33,0x00000002CE6369BC
1475,192453,227,747892,672778,E9000,0.2045,747 CHERICO ST,152000,3040,A2BF02398,43686831000,2,Austin,TX,78702,747,CHERICO,,ST,1000,2024-12-19 13:12:33,1000,2024-12-19 13:12:33,0x00000002CE6369BD
1476,192457,227,985477,985477,E9000,0.2045,769 CHERICO ST,201000,4020,A2BFDFE78,43687739000,2,Austin,TX,78702,769,CHERICO,,ST,1000,2024-12-19 13:12:33,1000,2024-12-19 13:12:33,0x00000002CE6369BE
1477,192498,227,976168,976168,E9000,0.2045,905 CALLE LIMON,199000,3980,A2C8C01F0,43697046000,2,Austin,TX,78702,905,CALLE LIMON,,,1000,2024-12-19 13:12:33,1000,2024-12-19 13:12:33,0x00000002CE6369BF
1478,192513,227,667376,667376,E9000,0.2045,916 CALLE LIMON,136000,2720,A2CBFF6B8,43700451000,2,Austin,TX,78702,916,CALLE LIMON,,,1000,2024-12-19 13:12:33,1000,2024-12-19 13:12:33,0x00000002CE6369C0
1479,192517,227,615725,615725,E9000,0.2045,908 CALLE LIMON,125000,2500,A2CCDD198,43701359000,2,Austin,TX,78702,908,CALLE LIMON,,,1000,2024-12-19 13:12:33,1000,2024-12-19 13:12:33,0x00000002CE6369C1
1480,192544,227,634856,566609,E9000,0.2045,902 MANSELL AVE,129000,2580,A2D2B5700,43707488000,2,Austin,TX,78702,902,MANSELL,,AVE,1000,2024-12-19 13:12:33,1000,2024-12-19 13:12:33,0x00000002CE6369C2
1481,192556,227,771689,771689,E9000,0.2045,4605 LYONS RD,157000,3140,A2D54E7A0,43710212000,2,Austin,TX,78702,4605,LYONS,,RD,1000,2024-12-19 13:12:33,1000,2024-12-19 13:12:33,0x00000002CE6369C3
1482,193585,227,668117,668117,E9000,0.2045,3203 GOVALLE AVE,136000,2720,A3B411938,43943795000,2,Austin,TX,78702,3203,GOVALLE,,AVE,1000,2024-12-19 13:12:33,1000,2024-12-19 13:12:33,0x00000002CE6369C4
1483,193597,227,825430,825430,E9000,0.2045,1107 TILLERY ST,168000,3360,A3B6AA9D8,43946519000,2,Austin,TX,78702,1107,TILLERY,,ST,1000,2024-12-19 13:12:33,1000,2024-12-19 13:12:33,0x00000002CE6369C5
1484,193600,227,777506,777506,E9000,0.2045,3405 GOVALLE AVE,159000,3180,A3B750E00,43947200000,2,Austin,TX,78702,3405,GOVALLE,,AVE,1000,2024-12-19 13:12:33,1000,2024-12-19 13:12:33,0x00000002CE6369C6
1485,193602,227,700705,644706,E9000,0.2045,3503 GOVALLE AVE,143000,2860,A3B7BFB70,43947654000,2,Austin,TX,78702,3503,GOVALLE,,AVE,1000,2024-12-19 13:12:33,1000,2024-12-19 13:12:33,0x00000002CE6369C7
1486,193604,227,716410,666261,E9000,0.2045,3500 NEAL ST,146000,2920,A3B82E8E0,43948108000,2,Austin,TX,78702,3500,NEAL,,ST,1000,2024-12-19 13:12:33,1000,2024-12-19 13:12:33,0x00000002CE6369C8
1487,193609,227,672828,600499,E9000,0.2045,3401 GOVALLE AVE,137000,2740,A3B943A78,43949243000,2,Austin,TX,78702,3401,GOVALLE,,AVE,1000,2024-12-19 13:12:33,1000,2024-12-19 13:12:33,0x00000002CE6369C9
1488,193623,227,619233,619233,E9000,0.2045,3703 GOVALLE AVE,126000,2520,A3BC4B888,43952421000,2,Austin,TX,78702,3703,GOVALLE,,AVE,1000,2024-12-19 13:12:33,1000,2024-12-19 13:12:33,0x00000002CE6369CA
1489,193650,227,675709,675709,E9000,0.2045,3300 LYONS RD,138000,2760,A3C223DF0,43958550000,2,Austin,TX,78702,3300,LYONS,,RD,1000,2024-12-19 13:12:33,1000,2024-12-19 13:12:33,0x00000002CE6369CB
1490,193664,227,667023,620331,E9000,0.2045,1105 1/2 TILLERY ST,136000,2720,A3C52BC00,43961728000,2,Austin,TX,78702,1105.5,TILLERY,,ST,1000,2024-12-19 13:12:33,1000,2024-12-19 13:12:33,0x00000002CE6369CC
1491,193670,227,1002552,1002552,E9000,0.2045,3303 NEAL ST,205000,4100,A3C678450,43963090000,2,Austin,TX,78702,3303,NEAL,,ST,1000,2024-12-19 13:12:33,1000,2024-12-19 13:12:33,0x00000002CE6369CD
1492,193676,227,628799,628799,E9000,0.2045,3507 NEAL ST,128000,2560,A3C7C4CA0,43964452000,2,Austin,TX,78702,3507,NEAL,,ST,1000,2024-12-19 13:12:33,1000,2024-12-19 13:12:33,0x00000002CE6369CE
1493,193680,227,623504,556477,E9000,0.2045,1007 CHERICO ST,127000,2540,A3C8A2780,43965360000,2,Austin,TX,78702,1007,CHERICO,,ST,1000,2024-12-19 13:12:33,1000,2024-12-19 13:12:33,0x00000002CE6369CF
1494,193683,227,607887,542539,E9000,0.2045,1104 GUNTER ST,124000,2480,A3C948BA8,43966041000,2,Austin,TX,78702,1104,GUNTER,,ST,1000,2024-12-19 13:12:33,1000,2024-12-19 13:12:33,0x00000002CE6369D0
1495,195198,227,613418,570479,E9000,0.2045,905 NILE ST,125000,2500,A51141E90,44309946000,2,Austin,TX,78702,905,NILE,,ST,1000,2024-12-19 13:12:33,1000,2024-12-19 13:12:33,0x00000002CE6369D1
1496,195212,227,863365,863365,E9000,0.2045,1009 GLEN OAKS CT,176000,3520,A51449CA0,44313124000,2,Austin,TX,78702,1009,GLEN OAKS,,CT,1000,2024-12-19 13:12:33,1000,2024-12-19 13:12:33,0x00000002CE6369D2
1497,195216,227,647064,577505,E9000,0.2045,1010 GLEN OAKS CT,132000,2640,A51527780,44314032000,2,Austin,TX,78702,1010,GLEN OAKS,,CT,1000,2024-12-19 13:12:33,1000,2024-12-19 13:12:33,0x00000002CE6369D3
1498,195217,227,615052,615052,E9000,0.2045,1008 GLEN OAKS CT,125000,2500,A5155EE38,44314259000,2,Austin,TX,78702,1008,GLEN OAKS,,CT,1000,2024-12-19 13:12:33,1000,2024-12-19 13:12:33,0x00000002CE6369D4
1499,195226,227,650008,650008,E9000,0.2045,3005 GLEN OAKS DR,132000,2640,A51751AB0,44316302000,2,Austin,TX,78702,3005,GLEN OAKS,,DR,1000,2024-12-19 13:12:33,1000,2024-12-19 13:12:33,0x00000002CE6369D5
1500,195227,227,610264,610264,E9000,0.2045,3000 KUHLMAN AVE,124000,2480,A51789168,44316529000,2,Austin,TX,78702,3000,KUHLMAN,,AVE,1000,2024-12-19 13:12:33,1000,2024-12-19 13:12:33,0x00000002CE6369D6
1501,195231,227,890171,807758,E9000,0.2045,2901 KUHLMAN AVE,182000,3640,A51866C48,44317437000,2,Austin,TX,78702,2901,KUHLMAN,,AVE,1000,2024-12-19 13:12:33,1000,2024-12-19 13:12:33,0x00000002CE6369D7
1502,195234,227,636471,636471,E9000,0.2045,3001 KUHLMAN AVE,130000,2600,A5190D070,44318118000,2,Austin,TX,78702,3001,KUHLMAN,,AVE,1000,2024-12-19 13:12:33,1000,2024-12-19 13:12:33,0x00000002CE6369D8
1503,195280,227,642321,573271,E9000,0.2045,903 WALTER ST,131000,2620,A52302580,44328560000,2,Austin,TX,78702,903,WALTER,,ST,1000,2024-12-19 13:12:33,1000,2024-12-19 13:12:33,0x00000002CE6369D9
1504,195339,227,795656,795656,E9000,0.2045,1102 BRASS ST,162000,3240,A52FC81E8,44341953000,2,Austin,TX,78702,1102,BRASS,,ST,1000,2024-12-19 13:12:33,1000,2024-12-19 13:12:33,0x00000002CE6369DA
1505,195368,227,773146,660620,E9000,0.2045,911 BRASS ST,158000,3160,A5360F4C0,44348536000,2,Austin,TX,78702,911,BRASS,,ST,1000,2024-12-19 13:12:33,1000,2024-12-19 13:12:33,0x00000002CE6369DB
1506,195385,227,653785,653785,E9000,0.2045,1001 LINDEN ST,133000,2660,A539BD6F8,44352395000,2,Austin,TX,78702,1001,LINDEN,,ST,1000,2024-12-19 13:12:33,1000,2024-12-19 13:12:33,0x00000002CE6369DC
1507,195400,227,651059,651059,E9000,0.2045,1100 FIESTA ST,133000,2660,A53CFCBC0,44355800000,2,Austin,TX,78702,1100,FIESTA,,ST,1000,2024-12-19 13:12:33,1000,2024-12-19 13:12:33,0x00000002CE6369DD
1508,195452,227,633751,633751,E9000,0.2045,3505 GOODWIN AVE,129000,2580,A5483E920,44367604000,2,Austin,TX,78702,3505,GOODWIN,,AVE,1000,2024-12-19 13:12:33,1000,2024-12-19 13:12:33,0x00000002CE6369DE
1509,195480,227,636100,636100,E9000,0.2045,3608 THOMPSON ST,130000,2600,A54E4E540,44373960000,2,Austin,TX,78702,3608,THOMPSON,,ST,1000,2024-12-19 13:12:33,1000,2024-12-19 13:12:33,0x00000002CE6369DF
1510,195484,227,627985,627985,E9000,0.2045,1123 GUNTER ST,128000,2560,A54F2C020,44374868000,2,Austin,TX,78702,1123,GUNTER,,ST,1000,2024-12-19 13:12:33,1000,2024-12-19 13:12:33,0x00000002CE6369E0
1511,195499,227,613657,613657,E9000,0.2045,1118 1/2 GUNTER ST,125000,2500,A5526B4E8,44378273000,2,Austin,TX,78702,1118.5,GUNTER,,ST,1000,2024-12-19 13:12:33,1000,2024-12-19 13:12:33,0x00000002CE6369E1
1512,195500,227,700559,700559,E9000,0.2045,1118 GUNTER ST,143000,2860,A552A2BA0,44378500000,2,Austin,TX,78702,1118,GUNTER,,ST,1000,2024-12-19 13:12:33,1000,2024-12-19 13:12:33,0x00000002CE6369E2
1513,195503,227,983851,983851,E9000,0.2045,1127 HENNINGER ST,201000,4020,A55348FC8,44379181000,2,Austin,TX,78702,1127,HENNINGER,,ST,1000,2024-12-19 13:12:33,1000,2024-12-19 13:12:33,0x00000002CE6369E3
1514,195514,227,615800,615800,E9000,0.2045,3607 THOMPSON ST,125000,2500,A555AA9B0,44381678000,2,Austin,TX,78702,3607,THOMPSON,,ST,1000,2024-12-19 13:12:33,1000,2024-12-19 13:12:33,0x00000002CE6369E4
1515,195560,227,631943,587707,E9000,0.2045,3301 THOMPSON ST,129000,2580,A55F9FEC0,44392120000,2,Austin,TX,78702,3301,THOMPSON,,ST,1000,2024-12-19 13:12:33,1000,2024-12-19 13:12:33,0x00000002CE6369E5
1516,195570,227,733087,681771,E9000,0.2045,1116 GUNTER ST,149000,2980,A561CA1F0,44394390000,2,Austin,TX,78702,1116,GUNTER,,ST,1000,2024-12-19 13:12:33,1000,2024-12-19 13:12:33,0x00000002CE6369E6
1517,195578,227,676597,676597,E9000,0.2045,3200 GOVALLE AVE,138000,2760,A563857B0,44396206000,2,Austin,TX,78702,3200,GOVALLE,,AVE,1000,2024-12-19 13:12:33,1000,2024-12-19 13:12:33,0x00000002CE6369E7
1518,195580,227,659909,659909,E9000,0.2045,1119 TILLERY ST,134000,2680,A563F4520,44396660000,2,Austin,TX,78702,1119,TILLERY,,ST,1000,2024-12-19 13:12:33,1000,2024-12-19 13:12:33,0x00000002CE6369E8
1519,195926,227,626999,559597,E9000,0.2045,1013 WALTER ST,128000,2560,A5AEDB9D0,44475202000,2,Austin,TX,78702,1013,WALTER,,ST,1000,2024-12-19 13:12:33,1000,2024-12-19 13:12:33,0x00000002CE6369E9
1520,195935,227,652816,652816,E9000,0.2045,1017 NILE ST,133000,2660,A5B0CE648,44477245000,2,Austin,TX,78702,1017,NILE,,ST,1000,2024-12-19 13:12:33,1000,2024-12-19 13:12:33,0x00000002CE6369EA
1521,195978,227,609483,609483,E9000,0.2045,2909 GOODWIN AVE,124000,2480,A5BA1D730,44487006000,2,Austin,TX,78702,2909,GOODWIN,,AVE,1000,2024-12-19 13:12:33,1000,2024-12-19 13:12:33,0x00000002CE6369EB
1522,195987,227,791976,706162,E9000,0.2045,3108 GOVALLE AVE,161000,3220,A5BC103A8,44489049000,2,Austin,TX,78702,3108,GOVALLE,,AVE,1000,2024-12-19 13:12:33,1000,2024-12-19 13:12:33,0x00000002CE6369EC
1523,195995,227,678152,678152,E9000,0.2045,1113 LINDEN ST,138000,2760,A5BDCB968,44490865000,2,Austin,TX,78702,1113,LINDEN,,ST,1000,2024-12-19 13:12:33,1000,2024-12-19 13:12:33,0x00000002CE6369ED
1524,525258,227,653578,607828,E9000,0.2045,909 CHERICO ST,133000,2660,1BC2DFD530,119233566000,2,Austin,TX,78702,909,CHERICO,,ST,1000,2024-12-19 13:12:33,1000,2024-12-19 13:12:33,0x00000002CE6369EE
1525,850596,227,702380,702380,E9000,0.2045,3302 NEAL ST,143000,2860,2CF4C7BDE0,193085292000,2,Austin,TX,78702,3302,NEAL,,ST,1000,2024-12-19 13:12:33,1000,2024-12-19 13:12:33,0x00000002CE6369EF
1526,190014,227,919974,919974,E9009,0.1571,4610 GONZALES ST,144000,2880,A0AF01090,43133178000,2,Austin,TX,78702,4610,GONZALES,,ST,1000,2024-12-19 13:12:33,1000,2024-12-19 13:12:33,0x00000002CE6369F0
1527,192113,227,1111720,1111720,E9009,0.1571,742 PEDERNALES ST,174000,3480,A27567738,43609651000,2,Austin,TX,78702,742,PEDERNALES,,ST,1000,2024-12-19 13:12:33,1000,2024-12-19 13:12:33,0x00000002CE6369F1
1528,192114,227,1130990,1088000,E9009,0.1571,738 PEDERNALES ST,177000,3540,A2759EDF0,43609878000,2,Austin,TX,78702,738,PEDERNALES,,ST,1000,2024-12-19 13:12:33,1000,2024-12-19 13:12:33,0x00000002CE6369F2
1529,192142,227,2170416,2170416,E9009,0.1571,2731 WEBBERVILLE RD,340000,6800,A27BAEA10,43616234000,2,Austin,TX,78702,2731,WEBBERVILLE,,RD,1000,2024-12-19 13:12:33,1000,2024-12-19 13:12:33,0x00000002CE6369F3
1530,192148,227,1189836,1072994,E9009,0.1571,2720 CASTRO ST,186000,3720,A27CFB260,43617596000,2,Austin,TX,78702,2720,CASTRO,,ST,1000,2024-12-19 13:12:33,1000,2024-12-19 13:12:33,0x00000002CE6369F4
1531,192159,227,923859,859189,E9009,0.1571,2715 ZARAGOSA ST,145000,2900,A27F5CC48,43620093000,2,Austin,TX,78702,2715,ZARAGOSA,,ST,1000,2024-12-19 13:12:33,1000,2024-12-19 13:12:33,0x00000002CE6369F5
1532,192166,227,1059239,1059239,E9009,0.1571,2708 FRANCISCO ST,166000,3320,A280E0B50,43621682000,2,Austin,TX,78702,2708,FRANCISCO,,ST,1000,2024-12-19 13:12:33,1000,2024-12-19 13:12:33,0x00000002CE6369F6
1533,192195,227,972210,904155,E9009,0.1571,2703 FRANCISCO ST,152000,3040,A28727E28,43628265000,2,Austin,TX,78702,2703,FRANCISCO,,ST,1000,2024-12-19 13:12:33,1000,2024-12-19 13:12:33,0x00000002CE6369F7
1534,192201,227,1036333,1036333,E9009,0.1571,2715 FRANCISCO ST,162000,3240,A28874678,43629627000,2,Austin,TX,78702,2715,FRANCISCO,,ST,1000,2024-12-19 13:12:33,1000,2024-12-19 13:12:33,0x00000002CE6369F8
1535,192218,227,737458,737458,E9009,0.1571,2917 LYONS RD,115000,2300,A28C228B0,43633486000,2,Austin,TX,78702,2917,LYONS,,RD,1000,2024-12-19 13:12:33,1000,2024-12-19 13:12:33,0x00000002CE6369F9
1536,192227,227,1064181,1064181,E9009,0.1571,3101 LYONS RD,167000,3340,A28E15528,43635529000,2,Austin,TX,78702,3101,LYONS,,RD,1000,2024-12-19 13:12:33,1000,2024-12-19 13:12:33,0x00000002CE6369FA
1537,192243,227,1431786,1431786,E9009,0.1571,3004 CASTRO ST,224000,4480,A2918C0A8,43639161000,2,Austin,TX,78702,3004,CASTRO,,ST,1000,2024-12-19 13:12:33,1000,2024-12-19 13:12:33,0x00000002CE6369FB
1538,192244,227,960594,960594,E9009,0.1571,3002 CASTRO ST,150000,3000,A291C3760,43639388000,2,Austin,TX,78702,3002,CASTRO,,ST,1000,2024-12-19 13:12:33,1000,2024-12-19 13:12:33,0x00000002CE6369FC
1539,192256,227,719209,719209,E9009,0.1571,2810 CASTRO ST,112000,2240,A2945C800,43642112000,2,Austin,TX,78702,2810,CASTRO,,ST,1000,2024-12-19 13:12:33,1000,2024-12-19 13:12:33,0x00000002CE6369FD
1540,192261,227,1182916,1100112,E9009,0.1571,2809 CASTRO ST,185000,3700,A29571998,43643247000,2,Austin,TX,78702,2809,CASTRO,,ST,1000,2024-12-19 13:12:33,1000,2024-12-19 13:12:33,0x00000002CE6369FE
1541,192274,227,941100,875223,E9009,0.1571,2908 PRADO ST,147000,2940,A298420F0,43646198000,2,Austin,TX,78702,2908,PRADO,,ST,1000,2024-12-19 13:12:33,1000,2024-12-19 13:12:33,0x00000002CE6369FF
1542,192281,227,920702,876272,E9009,0.1571,2804 PRADO ST,144000,2880,A299C5FF8,43647787000,2,Austin,TX,78702,2804,PRADO,,ST,1000,2024-12-19 13:12:33,1000,2024-12-19 13:12:33,0x00000002CE636A01
1543,192288,227,643674,598617,E9009,0.1571,3021 CASTRO ST,101000,2020,A29B49F00,43649376000,2,Austin,TX,78702,3021,CASTRO,,ST,1000,2024-12-19 13:12:33,1000,2024-12-19 13:12:33,0x00000002CE636A02
1544,192309,227,1316221,1316221,E9009,0.1571,2809 PRADO ST,206000,4120,A29FD5C18,43654143000,2,Austin,TX,78702,2809,PRADO,,ST,1000,2024-12-19 13:12:33,1000,2024-12-19 13:12:33,0x00000002CE636A03
1545,192325,227,827127,827127,E9009,0.1571,2816 GARWOOD ST,129000,2580,A2A34C798,43657775000,2,Austin,TX,78702,2816,GARWOOD,,ST,1000,2024-12-19 13:12:33,1000,2024-12-19 13:12:33,0x00000002CE636A04
1546,192355,227,767868,714117,E9009,0.1571,2807 GARWOOD ST,120000,2400,A2A9CB128,43664585000,2,Austin,TX,78702,2807,GARWOOD,,ST,1000,2024-12-19 13:12:33,1000,2024-12-19 13:12:33,0x00000002CE636A05
1547,192386,227,959159,959159,E9009,0.1571,3015 GARWOOD ST,150000,3000,A2B081170,43671622000,2,Austin,TX,78702,3015,GARWOOD,,ST,1000,2024-12-19 13:12:33,1000,2024-12-19 13:12:33,0x00000002CE636A06
1548,192441,227,939113,873375,E9009,0.1571,742 GUNTER ST,147000,2940,A2BC692F8,43684107000,2,Austin,TX,78702,742,GUNTER,,ST,1000,2024-12-19 13:12:33,1000,2024-12-19 13:12:33,0x00000002CE636A07
1549,192452,227,669264,622416,E9009,0.1571,745 CHERICO ST,105000,2100,A2BECACE0,43686604000,2,Austin,TX,78702,745,CHERICO,,ST,1000,2024-12-19 13:12:33,1000,2024-12-19 13:12:33,0x00000002CE636A08
1550,192472,227,723528,723528,E9009,0.1571,907 GULLETT ST,113000,2260,A2C31F340,43691144000,2,Austin,TX,78702,907,GULLETT,,ST,1000,2024-12-19 13:12:33,1000,2024-12-19 13:12:33,0x00000002CE636A09
1551,192486,227,1395376,1297700,E9009,0.1571,1000 GULLETT ST,219000,4380,A2C627150,43694322000,2,Austin,TX,78702,1000,GULLETT,,ST,1000,2024-12-19 13:12:33,1000,2024-12-19 13:12:33,0x00000002CE636A0A
1552,192529,227,803536,803536,E9009,0.1571,920 CHOTE AVE,126000,2520,A2CF76238,43704083000,2,Austin,TX,78702,920,CHOTE,,AVE,1000,2024-12-19 13:12:33,1000,2024-12-19 13:12:33,0x00000002CE636A0B
1553,193589,227,719935,669540,E9009,0.1571,3306 NEAL ST,113000,2260,A3B4EF418,43944703000,2,Austin,TX,78702,3306,NEAL,,ST,1000,2024-12-19 13:12:33,1000,2024-12-19 13:12:33,0x00000002CE636A0C
1554,193628,227,1882084,1882084,E9009,0.1571,936 SPRINGDALE RD,295000,5900,A3BD60A20,43953556000,2,Austin,TX,78702,936,SPRINGDALE,,RD,1000,2024-12-19 13:12:33,1000,2024-12-19 13:12:33,0x00000002CE636A0D
1555,193651,227,703577,703577,E9009,0.1571,3208 LYONS RD,110000,2200,A3C25B4A8,43958777000,2,Austin,TX,78702,3208,LYONS,,RD,1000,2024-12-19 13:12:33,1000,2024-12-19 13:12:33,0x00000002CE636A0E
1556,193665,227,839391,839391,E9009,0.1571,3207 NEAL ST,131000,2620,A3C5632B8,43961955000,2,Austin,TX,78702,3207,NEAL,,ST,1000,2024-12-19 13:12:33,1000,2024-12-19 13:12:33,0x00000002CE636A0F
1557,193686,227,723679,723679,E9009,0.1571,1101 CHERICO ST,113000,2260,A3C9EEFD0,43966722000,2,Austin,TX,78702,1101,CHERICO,,ST,1000,2024-12-19 13:12:33,1000,2024-12-19 13:12:33,0x00000002CE636A10
1558,195189,227,1120688,1042240,E9009,0.1571,914 WALTER ST,176000,3520,A50F4F218,44307903000,2,Austin,TX,78702,914,WALTER,,ST,1000,2024-12-19 13:12:33,1000,2024-12-19 13:12:33,0x00000002CE636A11
1559,195195,227,659037,608886,E9009,0.1571,902 WALTER ST,103000,2060,A5109BA68,44309265000,2,Austin,TX,78702,902,WALTER,,ST,1000,2024-12-19 13:12:33,1000,2024-12-19 13:12:33,0x00000002CE636A12
1560,195202,227,842344,778694,E9009,0.1571,913 NILE ST,132000,2640,A5121F970,44310854000,2,Austin,TX,78702,913,NILE,,ST,1000,2024-12-19 13:12:33,1000,2024-12-19 13:12:33,0x00000002CE636A13
1561,195209,227,704183,645743,E9009,0.1571,1003 GLEN OAKS CT,110000,2200,A513A3878,44312443000,2,Austin,TX,78702,1003,GLEN OAKS,,CT,1000,2024-12-19 13:12:33,1000,2024-12-19 13:12:33,0x00000002CE636A14
1562,195215,227,796966,741178,E9009,0.1571,1012 GLEN OAKS CT,125000,2500,A514F00C8,44313805000,2,Austin,TX,78702,1012,GLEN OAKS,,CT,1000,2024-12-19 13:12:33,1000,2024-12-19 13:12:33,0x00000002CE636A15
1563,195218,227,757747,757747,E9009,0.1571,1006 GLEN OAKS CT,119000,2380,A515964F0,44314486000,2,Austin,TX,78702,1006,GLEN OAKS,,CT,1000,2024-12-19 13:12:33,1000,2024-12-19 13:12:33,0x00000002CE636A16
